X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id
121.429,14.1999,Magdalena,134988,1703912,,3167,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.9751,10.4236,Magdalena,134992,1703915,,2419,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.08991,12.41014,Magbay,134993,1703943,,3248,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.0132,10.4719,Magay,134994,1703959,,2281,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.94306,10.07972,Macrohon,134996,1704252,,2825,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.43472,10.8925,Maasin,135016,1704755,,3514,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.84472,10.13361,Maasin,135017,1704758,,18313,,PPLA3,,PH,,,,,,,0,0,6,PH,3,locality,import,
125.03083,8.89389,Maanas,135019,1704793,,3477,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.73556,5.93389,Maan,135020,1704800,,3450,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.6675,13.7192,Maagnas,135021,1704816,,3312,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.442,16.867,Lusong,135022,1704836,,2207,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.24389,7.25167,Limbo,135053,1706349,,4842,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.79889,7.13278,Limbalod,135054,1706354,,2848,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.36639,7.36056,Limaong,135061,1706374,,3321,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.64889,8.35472,Liboran,135071,1706599,,2772,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.4873,11.3697,Leyte,135082,1706801,,7223,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.4026,9.6845,Lepanto,135084,1706834,,2472,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.45089,15.88438,Lepa,135085,1706836,,8877,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.3919,16.3633,Leones East,135086,1706839,,2713,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.3894,10.78085,Leon,135092,1706843,,5172,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.7338,15.6835,Lennec,135093,1706852,,3142,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.9275,11.2258,Lemery,135094,1706864,,3240,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.9797,10.9887,Lapaz,135095,1707335,,3091,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.5162,10.4131,La Paz,135096,1707339,,2024,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.73333,7.31583,La Paz,135097,1707344,,2782,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.0141,12.5698,Laoang,135098,1707398,,16725,,PPLA3,,PH,,,,,,,0,0,6,PH,3,locality,import,
124.55972,11.01806,Lao,135099,1707411,,2154,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.52111,6.6525,Laguilayan,135141,1708056,,17764,,PPL,,PH,,,,,,,0,0,6,PH,3,locality,import,
121.11924,16.79996,Lagawe,135142,1708130,,6819,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
122.53333,13.6,Lacdayan,135143,1708211,,2642,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.0215,10.3239,La Castellana,135144,1708217,,24407,,PPLA3,,PH,,,,,,,0,0,7,PH,3,locality,import,
122.7422,11.422,Lacaron,135145,1708220,,2302,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.57917,6.44889,Lacaron,135146,1708223,,2751,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.62306,6.58694,Kudanding,135163,1708501,,3663,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.78,10.28298,Kuanos,135164,1708510,,2205,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.995,6.25333,Koronadal,135165,1708523,,4352,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.55972,9.13972,Comagascas,135166,1708542,,2914,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
119.89694,5.07028,Kolape,135167,1708553,,2825,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.8971,8.1144,Kolambugan,135168,1708557,,2427,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.4539,10.0372,Cogon,135169,1708566,,2564,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.31917,5.84167,Kiupo,135171,1708588,,2976,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.9074,6.0088,Kagay,135211,1709809,,2318,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.4018,9.7236,Guadalupe,135326,1712645,,2987,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.5134,13.9034,Janagdong,135242,1710311,,5174,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.55151,12.22564,Hamoraon,135244,1710320,,3089,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.5095,11.4089,Jamindan,135245,1710325,,2162,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.6212,10.8788,Jamabalod,135246,1710336,,2742,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.7475,10.89333,Jalaud,135247,1710347,,2239,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.434,10.9267,Isabel,135250,1710523,,8597,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
118.69861,9.80278,Irahuan,135251,1710559,,4141,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.6546,17.7015,Iraga,135252,1710560,,3937,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
117.90333,8.84306,Ipilan,135253,1710590,,5076,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
122.58611,7.78444,Ipil,135258,1710612,,19195,,PPLA3,,PH,,,,,,,0,0,6,PH,3,locality,import,
124.79472,8.88639,Inobulan,135263,1710636,,2561,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.0972,13.3335,Evangelista,135356,1713702,,2585,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.0412,10.8195,Eustaquio Lopez,135357,1713706,,14408,,PPL,,PH,,,,,,,0,0,6,PH,3,locality,import,
121.03333,15.75,Estrella,135358,1713714,,4463,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.31092,13.32898,Estrella,135359,1713715,,2615,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.6377,15.5902,Estipona,135360,1713719,,4351,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.72535,17.7976,Estefania,135362,1713726,,2165,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.6796,13.3589,Estancia,135363,1713734,,3708,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.152,11.4551,Estancia,135364,1713736,,11050,,PPLA3,,PH,,,,,,,0,0,6,PH,3,locality,import,
120.60833,15.69944,Estacion,135365,1713745,,4478,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.2722,9.6933,Estaca,135366,1713750,,2661,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.6569,17.9809,Espiritu,135367,1713752,,3566,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.4143,10.7027,Esperanza,135370,1713774,,3251,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.3143,10.6995,Esperanza,135371,1713775,,5257,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
125.64694,8.67694,Esperanza,135372,1713784,,6193,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.8347,15.8463,Diaz,135397,1715057,,4017,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.55,10.83333,Dian-ay,135398,1715072,,3195,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.62934,16.91905,Diamantina,135399,1715082,,2367,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.3658,16.662,Diadi,135400,1715095,,2157,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.3133,13.3057,Del Rosario,135409,1715160,,2589,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.69935,15.03601,Del Pilar,135410,1715169,,37329,,PPL,,PH,,,,,,,0,0,7,PH,3,locality,import,
125.58472,9.15194,Del Pilar,135411,1715181,,2511,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.7124,13.1483,Daraga,135412,1715507,,6664,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.67314,15.19334,Buensuseso,135591,1723358,,3729,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.1575,6.64361,Colonia,135437,1717123,,2587,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.72167,6.33861,Colongolo,135438,1717124,,4651,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.61056,11.30694,Culasian,135439,1717181,,2475,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.8767,13.7815,Culacling,135440,1717197,,2965,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.71722,7.15083,Cogon,135441,1717211,,2238,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.96972,10.50944,Cogon Cruz,135442,1717224,,2901,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.803,11.4641,Cogon,135443,1717242,,3811,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.8284,10.7133,Cogon,135444,1717253,,2402,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.75861,10.26778,Cogon,135445,1717259,,3204,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.2495,10.46337,Codcod,135446,1717280,,13026,,PPL,,PH,,,,,,,0,0,6,PH,3,locality,import,
121.08322,18.60742,Claveria,135447,1717348,,10618,,PPLA3,,PH,,,,,,,0,0,6,PH,3,locality,import,
123.2457,12.9035,Claveria,135448,1717349,,6185,,PPLA2,,PH,,,,,,,0,0,5,PH,3,locality,import,
124.0252,9.9616,Clarin,135450,1717363,,3200,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
126.45333,7.79139,Cateel,135452,1717896,,6624,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
124.00972,12.87361,Casiguran,135458,1718154,,8605,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.0512,11.5169,Cassanayan,135459,1718206,,3453,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.05,9.11667,Casala-an,135460,1718220,,2875,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.54444,9.74056,Capalayan,135474,1718767,,2151,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.7479,11.4379,Capaga,135475,1718774,,2801,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.9978,10.151,Cansolungon,135476,1718909,,2405,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.49629,9.92314,Cansuje,135477,1718910,,2436,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.879,10.3606,Canroma,135478,1718957,,2170,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.27011,12.15735,Canomoy,135479,1718969,,2754,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.7727,7.3998,Corocotan,135480,1718985,,9025,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
124.0942,9.9384,Canmaya Diot,135481,1718998,,2610,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.3532,9.6605,Canjulao,135482,1719075,,2693,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.77972,11.135,Canhandugan,135484,1719153,,2104,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.42333,13.93111,Candelaria,135485,1719274,,60881,,PPLA3,,PH,,,,,,,0,0,8,PH,3,locality,import,
120.8267,15.0956,Candaba,135486,1719329,,47326,,PPLA3,,PH,,,,,,,0,0,7,PH,3,locality,import,
124.03222,10.81583,Campusong,135488,1719564,,2161,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.08251,12.33135,Caminauit,135491,1719679,,11161,,PPL,,PH,,,,,,,0,0,6,PH,3,locality,import,
120.4128,15.6866,Camiling,135492,1719683,,39655,,PPLA3,,PH,,,,,,,0,0,7,PH,3,locality,import,
122.45,13.61667,Cambuga,135493,1719722,,6432,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.98611,10.54361,Cambanay,135494,1719790,,2658,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.93,13.8503,Calilayan,135499,1720316,,2709,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.63333,10.1,Calidñgan,135500,1720329,,3476,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.288,13.9575,Calauag,135501,1720472,,20837,,PPL,,PH,,,,,,,0,0,7,PH,3,locality,import,
118.2235,9.16898,Calatugas,135502,1720478,,4542,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.2065,13.5885,Calatagan,135504,1720500,,7132,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.36,16.0111,Calasiao,135505,1720508,,24276,,PPLA3,,PH,,,,,,,0,0,7,PH,3,locality,import,
123.9525,10.74139,Cabalawan,135528,1721953,,2859,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.78333,15.98333,Cabalaoangan,135529,1721963,,2674,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.6979,11.2353,Kabac,135530,1721981,,4149,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.6777,13.1829,Cabognon,135531,1721995,,2228,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.4739,9.7534,Cabadiangan,135534,1722028,,3433,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.3446,16.4316,Caba,135535,1722068,,4806,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.38472,11.71222,"Brgy. New Buswang, Kalibo",135538,1722265,,3000,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.97139,13.15139,Busing,135539,1722288,,2062,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.1241,16.4775,Busilak,135540,1722295,,2814,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.25139,8.27611,Busdi,135541,1722307,,2168,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.886,10.5378,Busay,135542,1722314,,5503,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
124.5975,6.89806,Barurao,135543,1722357,,2990,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
118.1,9.2,Burirao,135545,1722384,,2626,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.5497,11.4463,Burias,135546,1722401,,4281,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.25361,5.71778,Burias,135547,1722402,,4066,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.73604,16.82796,Burgos,135548,1722423,,2139,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.04954,16.07181,Burgos,135549,1722426,,3727,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.58333,15.73333,Burgos,135550,1722433,,28178,,PPL,,PH,,,,,,,0,0,7,PH,3,locality,import,
120.40453,15.49465,Burgos,135551,1722436,,2578,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.96906,14.84302,Burdeos,135552,1722467,,4548,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.08511,11.4969,Bitadton,135665,1724747,,3017,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.03361,11.0725,Bislig,135676,1724766,,2704,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.8602,11.4073,Binantocan,135678,1724833,,4213,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.77556,8.71,Binitinan,135685,1724964,,3101,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.7579,13.2945,Binitayan,135686,1724968,,4802,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.78278,17.46194,Binguang,135687,1725001,,2082,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.5672,11.233,Bingawan,135688,1725011,,3657,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.75,7.36667,Bincoñgan,135696,1725033,,3810,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.5983,13.5019,Binay,135697,1725048,,2828,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.3,13.7,Binanwanaan,135698,1725076,,3034,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.08071,14.34267,Biñan,135699,1725115,,2259,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.71028,14.03528,Bilaran,135700,1725292,,4577,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.84303,9.59382,Biking,135703,1725319,,2907,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.48792,13.86445,Bignay Uno,135704,1725359,,22401,,PPL,,PH,,,,,,,0,0,7,PH,3,locality,import,
126.28111,8.31722,Bigaan,135705,1725394,,2744,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.7566,13.1993,Bigaa,135706,1725397,,14510,,PPL,,PH,,,,,,,0,0,6,PH,3,locality,import,
120.97667,14.25083,Biga,135707,1725404,,4232,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.26478,15.83404,Bayaoas,135731,1725824,,3088,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.94167,11.03472,Bay-ang,135732,1725841,,2477,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
126.06417,8.07222,Basa,135771,1726522,,2323,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.73833,11.32417,Barugo,135772,1726548,,6655,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
121.60844,17.25753,Barucbuc,135773,1726552,,3020,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.7105,10.8868,Balogo,135843,1727909,,6704,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.97685,14.1669,Balete No 2,135859,1728002,,7495,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.78721,14.89524,Balite,135860,1728019,,2564,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.9595,10.681,Balinsacayao,135861,1728074,,2404,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.40973,15.9583,Balingueo,135862,1728078,,2906,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.68543,15.48215,Balingcanaway,135863,1728085,,5870,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
119.8564,16.3573,Balingasay,135864,1728091,,3720,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.77694,8.74417,Balingasag,135865,1728098,,9722,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.5954,15.1624,Balibago,135868,1728196,,5057,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
121.09506,14.01983,Balete,135869,1728240,,8662,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.4982,12.4739,Baleno,135872,1728272,,3741,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.9244,13.5021,Balatero,135873,1728382,,3746,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.23333,13.32111,Balatan,135874,1728389,,4451,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.0127,14.8545,Balasing,135875,1728401,,4768,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.0878,11.4728,Balasan,135876,1728411,,4051,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.13806,6.6875,Balas,135877,1728415,,2295,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.2818,13.4328,Balaogan,135878,1728433,,2841,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.5147,15.6633,Balaoang,135879,1728438,,3724,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.4045,16.8219,Balaoan,135880,1728439,,2928,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.35389,5.57333,Balangonan,135881,1728486,,2329,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.55361,8.47222,Baikingon,135899,1728793,,2164,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.91444,8.60722,Bah-Bah,135908,1728825,,28643,,PPL,,PH,,,,,,,0,0,7,PH,3,locality,import,
120.88083,15.03238,Bahay Pare,135909,1728830,,9726,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.0407,13.5437,Bahay,135910,1728837,,2501,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.8314,13.6414,Bao,135911,1728852,,3006,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.3902,13.565,Bagupaye,135912,1728866,,2578,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.3775,14.3413,Bagombong,135913,1728882,,2984,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.7602,11.2322,Atop-atop,135987,1729964,,2844,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.6808,16.5724,Atok,135988,1729969,,2092,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.9621,10.51336,Atipuluhan,135989,1729976,,3940,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.41667,10.68333,Atabayan,135990,1730010,,2362,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.45583,6.90722,Astorga,136005,1730039,,10712,,PPL,,PH,,,,,,,0,0,6,PH,3,locality,import,
120.6695,16.0051,Asingan,136006,1730070,,8887,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
122.5164,9.5506,Asia,136007,1730097,,23546,,PPL,,PH,,,,,,,0,0,7,PH,3,locality,import,
125.4048,12.2645,Arteche,136008,1730123,,5025,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.3977,12.5111,Aroroy,136009,1730143,,3513,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.56379,15.43563,Arminia,136010,1730158,,3468,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.64528,9.00444,Anticala,136044,1730528,,3246,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.90434,17.27643,Antagan Dos,136046,1730545,,4066,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.03333,11.25,Anoring,136047,1730562,,2860,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.25,10.25,Anopog,136048,1730566,,2700,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.03333,11.0,Anonang,136049,1730579,,5660,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.6761,13.2093,Anuling,136050,1730595,,2670,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.71889,7.39333,Anibongan,136051,1730686,,2468,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.34326,15.80589,Angatel,136052,1730747,,2359,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.03,14.9285,Angat,136053,1730749,,41235,,PPLA3,,PH,,,,,,,0,0,7,PH,3,locality,import,
119.95,16.2892,Anda,136054,1730819,,3160,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.75,16.48333,Ambuclao,136055,1731090,,2822,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.42583,8.96278,Alubijid,136061,1731257,,2700,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.89433,15.31154,Alua,136062,1731259,,4943,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
119.7824,16.1307,Aloleng,136063,1731298,,2388,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.5483,10.2219,Aloguinsan,136064,1731302,,2721,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.38167,11.62028,Almeria,136065,1731314,,2960,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.69873,15.27576,Almendras,136066,1731317,,2626,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.0926,16.3497,Almaguer North,136067,1731321,,3368,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.2849,12.5006,Allen,136069,1731340,,7502,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
120.49195,17.17393,Allangigan Primero,136070,1731349,,2219,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.55615,18.22598,Allacapan,136071,1731358,,3645,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.4876,9.5649,Alim,136072,1731461,,3732,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.8348,10.4583,Alijis,136073,1731472,,2132,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
124.4422,9.8949,Alicia,136074,1731487,,4415,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.85389,14.14083,Alfonso,136091,1731537,,9446,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.6825,10.24378,Alpaco,136092,1731539,,2599,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
125.66,7.38417,Alejal,136093,1731547,,8075,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
124.3261,12.3984,Alegria,136094,1731554,,5811,,PPL,,PH,,,,,,,0,0,5,PH,3,locality,import,
123.0836,10.64346,Alegria,136095,1731564,,2780,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
120.2378,15.8884,Aguilar,136113,1731859,,9801,,PPLA3,,PH,,,,,,,0,0,5,PH,3,locality,import,
121.45333,18.44528,Abulug,136120,1732333,,2412,,PPLA3,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.9146,9.929,Abucayan,136121,1732351,,2204,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
123.6492,12.982,Abucay,136122,1732355,,2863,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
118.5492,9.43516,Aborlan,136123,1732385,,4790,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.9438,9.7173,Abis,136124,1732420,,2603,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
122.5,10.73333,Abilay,136125,1732426,,2195,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
121.39028,5.95944,Andalan,137318,1957875,,2644,,PPL,,PH,,,,,,,0,0,4,PH,3,locality,import,
127.89167,38.95389,T’ongch’ŏn-ŭp,137228,1867927,,20575,,PPL,,KP,,,,,,,0,0,7,KP,3,locality,import,
125.97778,38.99139,Sŭngho 1-tong,137229,1868998,,39841,,PPL,,KP,,,,,,,0,0,7,KP,3,locality,import,
